PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;SOORT DIPLOMA;GESLACHT;2014;2015;2016;2017;2018
Limburg;0935;Maastricht;reguliere inst.;21PJ;Maastricht University;recht;n.v.t. (recht);60171;M Forensica, Criminologie en Rechtspleging;voltijd onderwijs;wo master;vrouw;58;55;53;47;53
Limburg;0935;Maastricht;reguliere inst.;21PJ;Maastricht University;recht;n.v.t. (recht);60459;M International and European Tax Law;voltijd onderwijs;wo master;man;18;34;25;24;35
Limburg;0935;Maastricht;reguliere inst.;21PJ;Maastricht University;recht;n.v.t. (recht);60459;M International and European Tax Law;voltijd onderwijs;wo master;vrouw;17;20;28;34;33
Limburg;0935;Maastricht;reguliere inst.;21PJ;Maastricht University;recht;n.v.t. (recht);66451;M Nederlands Recht;voltijd onderwijs;wo master;man;32;21;44;11;29
Limburg;0935;Maastricht;reguliere inst.;21PJ;Maastricht University;recht;n.v.t. (recht);66451;M Nederlands Recht;voltijd onderwijs;wo master;vrouw;54;45;50;65;47
Limburg;0935;Maastricht;reguliere inst.;21PJ;Maastricht University;recht;n.v.t. (recht);66827;M Fiscaal Recht;voltijd onderwijs;wo master;man;35;33;28;21;26
Limburg;0935;Maastricht;reguliere inst.;21PJ;Maastricht University;recht;n.v.t. (recht);66827;M Fiscaal Recht;voltijd onderwijs;wo master;vrouw;23;20;20;18;19
Limburg;0935;Maastricht;reguliere inst.;21PJ;Maastricht University;sectoroverstijgend;sectoroverstijgend;50393;B Liberal Arts and Sciences;voltijd onderwijs;wo bachelor;man;76;82;95;88;87
Limburg;0935;Maastricht;reguliere inst.;21PJ;Maastricht University;sectoroverstijgend;sectoroverstijgend;50393;B Liberal Arts and Sciences;voltijd onderwijs;wo bachelor;vrouw;143;148;161;161;157
Limburg;0935;Maastricht;reguliere inst.;21PJ;Maastricht University;taal en cultuur;n.v.t. (taal en cultuur);50004;B Cultuurwetenschappen;voltijd onderwijs;wo bachelor;man;33;27;28;17;27
Limburg;0935;Maastricht;reguliere inst.;21PJ;Maastricht University;taal en cultuur;n.v.t. (taal en cultuur);50004;B Cultuurwetenschappen;voltijd onderwijs;wo bachelor;vrouw;65;74;69;48;51
Limburg;0935;Maastricht;reguliere inst.;21PJ;Maastricht University;taal en cultuur;n.v.t. (taal en cultuur);60002;M European Studies on Society, Science and Technology;voltijd onderwijs;wo master;man;0;0;0;0;4
Limburg;0935;Maastricht;reguliere inst.;21PJ;Maastricht University;taal en cultuur;n.v.t. (taal en cultuur);60002;M European Studies on Society, Science and Technology;voltijd onderwijs;wo master;vrouw;0;0;0;0;13
Limburg;0935;Maastricht;reguliere inst.;21PJ;Maastricht University;taal en cultuur;n.v.t. (taal en cultuur);60087;M Kunst- & cultuurwetenschappen;voltijd onderwijs;wo master;man;10;14;13;13;10
Limburg;0935;Maastricht;reguliere inst.;21PJ;Maastricht University;taal en cultuur;n.v.t. (taal en cultuur);60087;M Kunst- & cultuurwetenschappen;voltijd onderwijs;wo master;vrouw;82;65;53;56;35
Limburg;0935;Maastricht;reguliere inst.;21PJ;Maastricht University;taal en cultuur;n.v.t. (taal en cultuur);60284;M Europese Studies;voltijd onderwijs;wo master;man;7;12;10;7;0
Limburg;0935;Maastricht;reguliere inst.;21PJ;Maastricht University;taal en cultuur;n.v.t. (taal en cultuur);60284;M Europese Studies;voltijd onderwijs;wo master;vrouw;12;6;8;15;0
Limburg;0935;Maastricht;reguliere inst.;21PJ;Maastricht University;taal en cultuur;n.v.t. (taal en cultuur);60829;M Kunst- & cultuurwetenschappen (research);voltijd onderwijs;wo master;man;1;4;0;3;2
Limburg;0935;Maastricht;reguliere inst.;21PJ;Maastricht University;taal en cultuur;n.v.t. (taal en cultuur);60829;M Kunst- & cultuurwetenschappen (research);voltijd onderwijs;wo master;vrouw;3;6;2;1;4
Limburg;0935;Maastricht;reguliere inst.;21PJ;Maastricht University;taal en cultuur;n.v.t. (taal en cultuur);60830;M Mediastudies;voltijd onderwijs;wo master;man;2;3;4;4;2
Limburg;0935;Maastricht;reguliere inst.;21PJ;Maastricht University;taal en cultuur;n.v.t. (taal en cultuur);60830;M Mediastudies;voltijd onderwijs;wo master;vrouw;14;14;7;13;13
Limburg;0983;Venlo;reguliere inst.;21PJ;Maastricht University;economie;n.v.t. (economie);60445;M Global Supply Chain Management and Change;voltijd onderwijs;wo master;man;20;8;18;9;9
Limburg;0983;Venlo;reguliere inst.;21PJ;Maastricht University;economie;n.v.t. (economie);60445;M Global Supply Chain Management and Change;voltijd onderwijs;wo master;vrouw;3;13;16;11;11
Limburg;0983;Venlo;reguliere inst.;21PJ;Maastricht University;gezondheidszorg;n.v.t. (gezondheidszorg);60512;M Health Food Innovation Management;voltijd onderwijs;wo master;man;7;11;6;8;10
Limburg;0983;Venlo;reguliere inst.;21PJ;Maastricht University;gezondheidszorg;n.v.t. (gezondheidszorg);60512;M Health Food Innovation Management;voltijd onderwijs;wo master;vrouw;31;29;29;21;42
Limburg;0983;Venlo;reguliere inst.;21PJ;Maastricht University;sectoroverstijgend;sectoroverstijgend;50393;B Liberal Arts and Sciences;voltijd onderwijs;wo bachelor;man;0;0;0;5;2
Limburg;0983;Venlo;reguliere inst.;21PJ;Maastricht University;sectoroverstijgend;sectoroverstijgend;50393;B Liberal Arts and Sciences;voltijd onderwijs;wo bachelor;vrouw;0;0;0;5;11
Limburg;1883;Sittard-Geleen;reguliere inst.;21PJ;Maastricht University;natuur;n.v.t. (natuur);60955;M Biobased Materials;voltijd onderwijs;wo master;man;0;0;2;4;7
Limburg;1883;Sittard-Geleen;reguliere inst.;21PJ;Maastricht University;natuur;n.v.t. (natuur);60955;M Biobased Materials;voltijd onderwijs;wo master;vrouw;0;0;3;2;3
Noord-Brabant;0758;Breda;reguliere inst.;21PI;Wageningen University;sectoroverstijgend;sectoroverstijgend;55001;B Tourism (joint degree);voltijd onderwijs;wo bachelor;man;7;1;5;2;5
Noord-Brabant;0758;Breda;reguliere inst.;21PI;Wageningen University;sectoroverstijgend;sectoroverstijgend;55001;B Tourism (joint degree);voltijd onderwijs;wo bachelor;vrouw;10;1;17;8;13
Noord-Brabant;0758;Breda;reguliere inst.;21UI;Breda University of Applied Sciences;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);50756;B Vrijetijdwetenschappen;voltijd onderwijs;wo bachelor;man;1;3;2;0;3
Noord-Brabant;0758;Breda;reguliere inst.;21UI;Breda University of Applied Sciences;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);50756;B Vrijetijdwetenschappen;voltijd onderwijs;wo bachelor;vrouw;3;9;9;8;5
Noord-Brabant;0758;Breda;reguliere inst.;21UI;Breda University of Applied Sciences;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60078;M Leisure and Tourism Studies;voltijd onderwijs;wo master;man;4;5;3;2;2
Noord-Brabant;0758;Breda;reguliere inst.;21UI;Breda University of Applied Sciences;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60078;M Leisure and Tourism Studies;voltijd onderwijs;wo master;vrouw;10;11;3;17;6
Noord-Brabant;0758;Breda;reguliere inst.;21UI;Breda University of Applied Sciences;sectoroverstijgend;sectoroverstijgend;55001;B Tourism (joint degree);voltijd onderwijs;wo bachelor;man;0;0;0;0;1
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;onderwijs;universitaire lerarenopleidingen;68404;M Science Education and Communication;deeltijd onderwijs;wo postmaster;man;0;2;1;2;1
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;onderwijs;universitaire lerarenopleidingen;68404;M Science Education and Communication;deeltijd onderwijs;wo postmaster;vrouw;0;1;1;1;0
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;onderwijs;universitaire lerarenopleidingen;68404;M Science Education and Communication;voltijd onderwijs;wo postmaster;man;4;13;10;15;8
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;onderwijs;universitaire lerarenopleidingen;68404;M Science Education and Communication;voltijd onderwijs;wo postmaster;vrouw;3;9;14;11;7
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);50441;B Industrial Design;voltijd onderwijs;wo bachelor;man;52;61;52;73;54
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);50441;B Industrial Design;voltijd onderwijs;wo bachelor;vrouw;28;56;40;57;76
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);55018;B Data Science (joint degree);voltijd onderwijs;wo bachelor;man;0;0;0;0;6
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);55018;B Data Science (joint degree);voltijd onderwijs;wo bachelor;vrouw;0;0;0;0;2
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);56226;B Biomedische Technologie;deeltijd onderwijs;wo bachelor;man;0;1;0;0;0
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);56226;B Biomedische Technologie;voltijd onderwijs;wo bachelor;man;41;50;60;62;60
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);56226;B Biomedische Technologie;voltijd onderwijs;wo bachelor;vrouw;39;51;68;91;89
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);56265;B Technische Innovatiewetenschappen;deeltijd onderwijs;wo bachelor;man;0;1;0;0;0
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);56265;B Technische Innovatiewetenschappen;voltijd onderwijs;wo bachelor;man;36;25;55;56;54
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);56265;B Technische Innovatiewetenschappen;voltijd onderwijs;wo bachelor;vrouw;12;21;23;42;27
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);56951;B Bouwkunde;voltijd onderwijs;wo bachelor;man;104;87;69;58;49
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);56951;B Bouwkunde;voltijd onderwijs;wo bachelor;vrouw;58;51;42;42;61
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);56953;B Electrical Engineering;voltijd onderwijs;wo bachelor;man;56;67;94;84;124
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);56953;B Electrical Engineering;voltijd onderwijs;wo bachelor;vrouw;2;6;7;3;13
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);56960;B Scheikundige Technologie;voltijd onderwijs;wo bachelor;man;42;50;29;53;49
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);56960;B Scheikundige Technologie;voltijd onderwijs;wo bachelor;vrouw;6;15;18;18;13
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);56962;B Technische Natuurkunde;voltijd onderwijs;wo bachelor;man;43;53;78;86;118
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);56962;B Technische Natuurkunde;voltijd onderwijs;wo bachelor;vrouw;4;7;12;10;12
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);56964;B Technische Informatica;voltijd onderwijs;wo bachelor;man;57;55;89;96;149
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);56964;B Technische Informatica;voltijd onderwijs;wo bachelor;vrouw;3;5;6;13;26
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);56965;B Technische Wiskunde;voltijd onderwijs;wo bachelor;man;17;25;17;27;35
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);56965;B Technische Wiskunde;voltijd onderwijs;wo bachelor;vrouw;5;10;5;16;24
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);56966;B Werktuigbouwkunde;voltijd onderwijs;wo bachelor;man;144;119;135;163;147
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);56966;B Werktuigbouwkunde;voltijd onderwijs;wo bachelor;vrouw;9;12;11;12;14
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);56994;B Technische Bedrijfskunde;voltijd onderwijs;wo bachelor;man;115;136;129;119;135
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);56994;B Technische Bedrijfskunde;voltijd onderwijs;wo bachelor;vrouw;36;42;42;45;53
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60331;M Embedded Systems;voltijd onderwijs;wo master;man;23;43;42;45;60
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60331;M Embedded Systems;voltijd onderwijs;wo master;vrouw;3;8;8;11;12
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60337;M Construction Management and Engineering;voltijd onderwijs;wo master;man;27;25;21;26;21
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60337;M Construction Management and Engineering;voltijd onderwijs;wo master;vrouw;9;13;13;9;7
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60344;M Medical Engineering;voltijd onderwijs;wo master;man;11;11;11;4;14
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60344;M Medical Engineering;voltijd onderwijs;wo master;vrouw;5;11;8;9;19
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60347;M Industrial and Applied Mathematics;voltijd onderwijs;wo master;man;14;21;25;24;23
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60347;M Industrial and Applied Mathematics;voltijd onderwijs;wo master;vrouw;6;5;7;12;7
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60353;M Electrical Engineering;deeltijd onderwijs;wo master;man;2;2;0;0;0
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60353;M Electrical Engineering;voltijd onderwijs;wo master;man;79;82;82;66;86
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60353;M Electrical Engineering;voltijd onderwijs;wo master;vrouw;13;18;20;17;17
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60359;M Systems and Control;voltijd onderwijs;wo master;man;12;19;32;29;34
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60359;M Systems and Control;voltijd onderwijs;wo master;vrouw;1;1;2;5;1
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60428;M Automotive Technology;voltijd onderwijs;wo master;man;21;34;58;51;28
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60428;M Automotive Technology;voltijd onderwijs;wo master;vrouw;0;0;1;0;1
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60430;M Innovation Management;voltijd onderwijs;wo master;man;54;58;54;52;43
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60430;M Innovation Management;voltijd onderwijs;wo master;vrouw;9;8;17;11;12
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60431;M Human-technology Interaction;voltijd onderwijs;wo master;man;13;15;8;21;17
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60431;M Human-technology Interaction;voltijd onderwijs;wo master;vrouw;10;11;15;22;24
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60432;M Business Information Systems;voltijd onderwijs;wo master;man;16;22;18;17;19
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60432;M Business Information Systems;voltijd onderwijs;wo master;vrouw;3;8;8;8;5
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60434;M Architecture, Building and Planning;deeltijd onderwijs;wo master;man;1;0;0;0;0
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60434;M Architecture, Building and Planning;voltijd onderwijs;wo master;man;210;232;175;137;127
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60434;M Architecture, Building and Planning;voltijd onderwijs;wo master;vrouw;82;81;61;64;64
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60436;M Applied Physics;voltijd onderwijs;wo master;man;36;35;44;35;53
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60436;M Applied Physics;voltijd onderwijs;wo master;vrouw;2;3;3;6;8
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60437;M Chemical Engineering;voltijd onderwijs;wo master;man;56;43;52;57;56
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60437;M Chemical Engineering;voltijd onderwijs;wo master;vrouw;12;10;17;25;15
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60438;M Computer Science and Engineering;voltijd onderwijs;wo master;man;51;58;46;61;78
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60438;M Computer Science and Engineering;voltijd onderwijs;wo master;vrouw;4;8;8;16;25
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60439;M Mechanical Engineering;voltijd onderwijs;wo master;man;92;120;105;130;135
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60439;M Mechanical Engineering;voltijd onderwijs;wo master;vrouw;7;10;12;10;15
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60441;M Industrial Design;voltijd onderwijs;wo master;man;31;33;37;32;31
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60441;M Industrial Design;voltijd onderwijs;wo master;vrouw;14;25;24;29;31
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60443;M Sustainable Energy Technology;voltijd onderwijs;wo master;man;39;35;36;34;41
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);60443;M Sustainable Energy Technology;voltijd onderwijs;wo master;vrouw;6;12;12;13;8
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);66226;M Biomedical Engineering;voltijd onderwijs;wo master;man;23;27;27;31;33
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);66226;M Biomedical Engineering;voltijd onderwijs;wo master;vrouw;19;18;26;25;35
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);66265;M Innovation Sciences;voltijd onderwijs;wo master;man;9;13;17;9;12
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);66265;M Innovation Sciences;voltijd onderwijs;wo master;vrouw;6;10;7;4;8
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);66430;M Operations Management and Logistics;voltijd onderwijs;wo master;man;80;95;94;83;86
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);66430;M Operations Management and Logistics;voltijd onderwijs;wo master;vrouw;18;30;28;27;36
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);66904;M Science and Technology of Nuclear Fusion;voltijd onderwijs;wo master;man;2;4;5;9;14
Noord-Brabant;0772;Eindhoven;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);66904;M Science and Technology of Nuclear Fusion;voltijd onderwijs;wo master;vrouw;0;1;1;0;0
Noord-Brabant;0796;'s-Hertogenbosch;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);65018;M Data Science and Entrepreneurship (joint degree);voltijd onderwijs;wo master;man;0;0;0;3;4
Noord-Brabant;0796;'s-Hertogenbosch;reguliere inst.;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);65018;M Data Science and Entrepreneurship (joint degree);voltijd onderwijs;wo master;vrouw;0;0;0;0;1
Noord-Brabant;0796;'s-Hertogenbosch;reguliere inst.;21PN;Tilburg University;techniek;n.v.t. (techniek);65018;M Data Science and Entrepreneurship (joint degree);voltijd onderwijs;wo master;man;0;0;0;5;16
Noord-Brabant;0796;'s-Hertogenbosch;reguliere inst.;21PN;Tilburg University;techniek;n.v.t. (techniek);65018;M Data Science and Entrepreneurship (joint degree);voltijd onderwijs;wo master;vrouw;0;0;0;2;4
Noord-Brabant;0855;Tilburg;reguliere inst.;21PN;Tilburg University;economie;n.v.t. (economie);50750;B Bedrijfseconomie;voltijd onderwijs;wo bachelor;man;222;206;179;179;182
Noord-Brabant;0855;Tilburg;reguliere inst.;21PN;Tilburg University;economie;n.v.t. (economie);50750;B Bedrijfseconomie;voltijd onderwijs;wo bachelor;vrouw;94;94;81;57;69
Noord-Brabant;0855;Tilburg;reguliere inst.;21PN;Tilburg University;economie;n.v.t. (economie);50950;B Economie en Bedrijfseconomie;voltijd onderwijs;wo bachelor;man;48;46;49;42;41
Noord-Brabant;0855;Tilburg;reguliere inst.;21PN;Tilburg University;economie;n.v.t. (economie);50950;B Economie en Bedrijfseconomie;voltijd onderwijs;wo bachelor;vrouw;13;19;14;14;20
Noord-Brabant;0855;Tilburg;reguliere inst.;21PN;Tilburg University;economie;n.v.t. (economie);50952;B International Business Administration;voltijd onderwijs;wo bachelor;man;85;73;81;113;123
Noord-Brabant;0855;Tilburg;reguliere inst.;21PN;Tilburg University;economie;n.v.t. (economie);50952;B International Business Administration;voltijd onderwijs;wo bachelor;vrouw;56;61;65;81;72
Noord-Brabant;0855;Tilburg;reguliere inst.;21PN;Tilburg University;economie;n.v.t. (economie);56401;B Economie;voltijd onderwijs;wo bachelor;man;20;12;22;33;31
Noord-Brabant;0855;Tilburg;reguliere inst.;21PN;Tilburg University;economie;n.v.t. (economie);56401;B Economie;voltijd onderwijs;wo bachelor;vrouw;17;7;20;14;20
Noord-Brabant;0855;Tilburg;reguliere inst.;21PN;Tilburg University;economie;n.v.t. (economie);56402;B Fiscale Economie;voltijd onderwijs;wo bachelor;man;40;34;41;38;31
Noord-Brabant;0855;Tilburg;reguliere inst.;21PN;Tilburg University;economie;n.v.t. (economie);56402;B Fiscale Economie;voltijd onderwijs;wo bachelor;vrouw;13;18;23;17;12
Noord-Brabant;0855;Tilburg;reguliere inst.;21PN;Tilburg University;economie;n.v.t. (economie);56833;B Econometrie en Operationele Research;voltijd onderwijs;wo bachelor;man;54;26;44;53;34
Noord-Brabant;0855;Tilburg;reguliere inst.;21PN;Tilburg University;economie;n.v.t. (economie);56833;B Econometrie en Operationele Research;voltijd onderwijs;wo bachelor;vrouw;22;18;10;19;17
Noord-Brabant;0855;Tilburg;reguliere inst.;21PN;Tilburg University;economie;n.v.t. (economie);60046;M Finance;voltijd onderwijs;wo master;man;121;114;129;119;172
Noord-Brabant;0855;Tilburg;reguliere inst.;21PN;Tilburg University;economie;n.v.t. (economie);60046;M Finance;voltijd onderwijs;wo master;vrouw;40;40;48;53;40
Noord-Brabant;0855;Tilburg;reguliere inst.;21PN;Tilburg University;economie;n.v.t. (economie);60056;M Econometrics and Mathematical Economics;voltijd onderwijs;wo master;man;11;14;11;16;17
Noord-Brabant;0855;Tilburg;reguliere inst.;21PN;Tilburg University;economie;n.v.t. (economie);60056;M Econometrics and Mathematical Economics;voltijd onderwijs;wo master;vrouw;8;6;9;9;7
Noord-Brabant;0855;Tilburg;reguliere inst.;21PN;Tilburg University;economie;n.v.t. (economie);60057;M Business Analytics and Operations Research;voltijd onderwijs;wo master;man;16;17;20;24;30
Noord-Brabant;0855;Tilburg;reguliere inst.;21PN;Tilburg University;economie;n.v.t. (economie);60057;M Business Analytics and Operations Research;voltijd onderwijs;wo master;vrouw;6;5;6;14;13
Noord-Brabant;0855;Tilburg;reguliere inst.;21PN;Tilburg University;economie;n.v.t. (economie);60058;M Quantitative Finance and Actuarial Science;voltijd onderwijs;wo master;man;18;17;14;18;13
Noord-Brabant;0855;Tilburg;reguliere inst.;21PN;Tilburg University;economie;n.v.t. (economie);60058;M Quantitative Finance and Actuarial Science;voltijd onderwijs;wo master;vrouw;10;7;6;2;2
Noord-Brabant;0855;Tilburg;reguliere inst.;21PN;Tilburg University;economie;n.v.t. (economie);60059;M Accounting;voltijd onderwijs;wo master;man;107;0;0;0;0
Noord-Brabant;0855;Tilburg;reguliere inst.;21PN;Tilburg University;economie;n.v.t. (economie);60059;M Accounting;voltijd onderwijs;wo master;vrouw;63;0;0;0;0
